Algoritmo,Condição,Tamanho do vetor,Tempo de execução (microsec),Tempo de execução (sec),Comparações realizadas,Trocas realizadas
Heap Sort,aleatorio,7160,1129,0,178126,85483
Heap Sort,aleatorio,7170,1113,0,178358,85594
Heap Sort,aleatorio,7180,1110,0,178564,85692
Heap Sort,aleatorio,7190,1103,0,179044,85927
Heap Sort,aleatorio,7200,1172,0,179098,85949
Heap Sort,aleatorio,7210,1185,0,179456,86123
Heap Sort,aleatorio,7220,1110,0,179740,86260
Heap Sort,aleatorio,7230,1108,0,179964,86367
Heap Sort,aleatorio,7240,1109,0,180238,86499
Heap Sort,aleatorio,7250,1200,0,180584,86667
Heap Sort,aleatorio,7260,1120,0,180932,86836
Heap Sort,aleatorio,7270,1155,0,181074,86902
Heap Sort,aleatorio,7280,1192,0,181470,87095
Heap Sort,aleatorio,7290,1118,0,181600,87155
Heap Sort,aleatorio,7300,1413,0,181882,87291
Heap Sort,aleatorio,7310,1235,0,182288,87489
Heap Sort,aleatorio,7320,1122,0,182526,87603
Heap Sort,aleatorio,7330,1169,0,182794,87732
Heap Sort,aleatorio,7340,1150,0,183016,87838
Heap Sort,aleatorio,7350,1128,0,183258,87954
Heap Sort,aleatorio,7360,1350,0,183594,88117
Heap Sort,aleatorio,7370,1136,0,183836,88233
Heap Sort,aleatorio,7380,1162,0,184104,88362
Heap Sort,aleatorio,7390,1135,0,184486,88548
Heap Sort,aleatorio,7400,1150,0,184648,88624
Heap Sort,aleatorio,7410,1198,0,184994,88792
Heap Sort,aleatorio,7420,1148,0,185304,88942
Heap Sort,aleatorio,7430,1232,0,185420,88995
Heap Sort,aleatorio,7440,1141,0,185684,89122
Heap Sort,aleatorio,7450,1357,0,186094,89322
Heap Sort,aleatorio,7460,1153,0,186388,89464
Heap Sort,aleatorio,7470,1150,0,186644,89587
Heap Sort,aleatorio,7480,1181,0,186946,89733
Heap Sort,aleatorio,7490,1163,0,187352,89931
Heap Sort,aleatorio,7500,1322,0,187466,89983
Heap Sort,aleatorio,7510,1156,0,187856,90173
Heap Sort,aleatorio,7520,1229,0,188048,90264
Heap Sort,aleatorio,7530,1162,0,188316,90393
Heap Sort,aleatorio,7540,1246,0,188556,90508
Heap Sort,aleatorio,7550,1164,0,188940,90695
Heap Sort,aleatorio,7560,1286,0,189252,90846
Heap Sort,aleatorio,7570,1172,0,189228,90829
Heap Sort,aleatorio,7580,1166,0,189818,91119
Heap Sort,aleatorio,7590,1181,0,190030,91220
Heap Sort,aleatorio,7600,1175,0,190220,91310
Heap Sort,aleatorio,7610,1596,0,190438,91414
Heap Sort,aleatorio,7620,1173,0,190890,91635
Heap Sort,aleatorio,7630,1176,0,191108,91739
Heap Sort,aleatorio,7640,1178,0,191332,91846
Heap Sort,aleatorio,7650,1199,0,191496,91923
Heap Sort,aleatorio,7660,1183,0,191922,92131
Heap Sort,aleatorio,7670,1258,0,192140,92235
Heap Sort,aleatorio,7680,1191,0,192490,92405
Heap Sort,aleatorio,7690,1196,0,192838,92574
Heap Sort,aleatorio,7700,1190,0,192852,92576
Heap Sort,aleatorio,7710,1188,0,193232,92761
Heap Sort,aleatorio,7720,1207,0,193624,92952
Heap Sort,aleatorio,7730,1193,0,193794,93032
Heap Sort,aleatorio,7740,1238,0,194136,93198
Heap Sort,aleatorio,7750,1348,0,194510,93380
Heap Sort,aleatorio,7760,1198,0,194770,93505
Heap Sort,aleatorio,7770,1614,0,195078,93654
Heap Sort,aleatorio,7780,1211,0,195280,93750
Heap Sort,aleatorio,7790,1200,0,195550,93880
Heap Sort,aleatorio,7800,1205,0,195684,93942
Heap Sort,aleatorio,7810,1206,0,195956,94073
Heap Sort,aleatorio,7820,1741,0,196202,94191
Heap Sort,aleatorio,7830,1339,0,196526,94348
Heap Sort,aleatorio,7840,1545,0,196846,94503
Heap Sort,aleatorio,7850,2010,0,197294,94722
Heap Sort,aleatorio,7860,1242,0,197268,94704
Heap Sort,aleatorio,7870,1261,0,197666,94898
Heap Sort,aleatorio,7880,1234,0,198040,95080
Heap Sort,aleatorio,7890,1342,0,198118,95114
Heap Sort,aleatorio,7900,1245,0,198514,95307
Heap Sort,aleatorio,7910,1642,0,198642,95366
Heap Sort,aleatorio,7920,1273,0,199112,95596
Heap Sort,aleatorio,7930,1289,0,199182,95626
Heap Sort,aleatorio,7940,1232,0,199562,95811
Heap Sort,aleatorio,7950,1289,0,199928,95989
Heap Sort,aleatorio,7960,1238,0,200062,96051
Heap Sort,aleatorio,7970,1240,0,200582,96306
Heap Sort,aleatorio,7980,1237,0,200698,96359
Heap Sort,aleatorio,7990,1778,0,201018,96514
Heap Sort,aleatorio,8000,1553,0,201348,96674
Heap Sort,aleatorio,8010,1251,0,201590,96790
Heap Sort,aleatorio,8020,1457,0,201850,96915
Heap Sort,aleatorio,8030,1449,0,202206,97088
Heap Sort,aleatorio,8040,1250,0,202284,97122
Heap Sort,aleatorio,8050,1519,0,202740,97345
Heap Sort,aleatorio,8060,1252,0,202994,97467
Heap Sort,aleatorio,8070,1258,0,203074,97502
Heap Sort,aleatorio,8080,1287,0,203450,97685
Heap Sort,aleatorio,8090,1254,0,203688,97799
Heap Sort,aleatorio,8100,1263,0,204114,98007
Heap Sort,aleatorio,8110,1481,0,204386,98138
Heap Sort,aleatorio,8120,1338,0,204648,98264
Heap Sort,aleatorio,8130,1274,0,205112,98491
Heap Sort,aleatorio,8140,1267,0,205272,98566
Heap Sort,aleatorio,8150,1287,0,205430,98640
Heap Sort,aleatorio,8160,1287,0,205644,98742
Heap Sort,aleatorio,8170,1271,0,206056,98943
Heap Sort,aleatorio,8180,1703,0,206324,99072
Heap Sort,aleatorio,8190,1291,0,206654,99232
Heap Sort,aleatorio,8200,1281,0,206958,99379
Heap Sort,aleatorio,8210,1287,0,207242,99516
Heap Sort,aleatorio,8220,1289,0,207460,99620
Heap Sort,aleatorio,8230,1348,0,207732,99751
Heap Sort,aleatorio,8240,1521,0,207930,99845
Heap Sort,aleatorio,8250,1465,0,208166,99958
Heap Sort,aleatorio,8260,1291,0,208520,100130
Heap Sort,aleatorio,8270,1291,0,208884,100307
Heap Sort,aleatorio,8280,1291,0,209264,100492
Heap Sort,aleatorio,8290,1289,0,209576,100643
Heap Sort,aleatorio,8300,1299,0,209668,100684
Heap Sort,aleatorio,8310,1430,0,209822,100756
Heap Sort,aleatorio,8320,1338,0,210264,100972
Heap Sort,aleatorio,8330,1338,0,210628,101149
Heap Sort,aleatorio,8340,1361,0,210822,101241
Heap Sort,aleatorio,8350,1300,0,211166,101408
Heap Sort,aleatorio,8360,1319,0,211554,101597
Heap Sort,aleatorio,8370,1303,0,211690,101660
Heap Sort,aleatorio,8380,1339,0,212004,101812
Heap Sort,aleatorio,8390,1325,0,212454,102032
Heap Sort,aleatorio,8400,1682,0,212608,102104
Heap Sort,aleatorio,8410,1395,0,213076,102333
Heap Sort,aleatorio,8420,1618,0,213150,102365
Heap Sort,aleatorio,8430,1350,0,213546,102558
Heap Sort,aleatorio,8440,1327,0,213762,102661
Heap Sort,aleatorio,8450,1626,0,214084,102817
Heap Sort,aleatorio,8460,1625,0,214302,102921
Heap Sort,aleatorio,8470,1743,0,214732,103131
Heap Sort,aleatorio,8480,1804,0,214984,103252
Heap Sort,aleatorio,8490,1328,0,215302,103406
Heap Sort,aleatorio,8500,1339,0,215572,103536
Heap Sort,aleatorio,8510,1336,0,215768,103629
Heap Sort,aleatorio,8520,1508,0,216026,103753
Heap Sort,aleatorio,8530,1448,0,216250,103860
Heap Sort,aleatorio,8540,1334,0,216414,103937
Heap Sort,aleatorio,8550,1462,0,216896,104173
Heap Sort,aleatorio,8560,1337,0,217008,104224
Heap Sort,aleatorio,8570,1847,0,217534,104482
Heap Sort,aleatorio,8580,1335,0,217698,104559
Heap Sort,aleatorio,8590,1389,0,218002,104706
Heap Sort,aleatorio,8600,1644,0,218356,104878
Heap Sort,aleatorio,8610,1357,0,218732,105061
Heap Sort,aleatorio,8620,1786,0,218892,105136
Heap Sort,aleatorio,8630,1355,0,219144,105257
Heap Sort,aleatorio,8640,1358,0,219682,105521
Heap Sort,aleatorio,8650,1351,0,219730,105540
Heap Sort,aleatorio,8660,1416,0,220152,105746
Heap Sort,aleatorio,8670,1369,0,220290,105810
Heap Sort,aleatorio,8680,1413,0,220580,105950
Heap Sort,aleatorio,8690,1367,0,220910,106110
Heap Sort,aleatorio,8700,1363,0,221188,106244
Heap Sort,aleatorio,8710,1382,0,221400,106345
Heap Sort,aleatorio,8720,1364,0,221814,106547
Heap Sort,aleatorio,8730,1579,0,221960,106615
Heap Sort,aleatorio,8740,1382,0,222324,106792
Heap Sort,aleatorio,8750,1417,0,222640,106945
Heap Sort,aleatorio,8760,1378,0,223048,107144
Heap Sort,aleatorio,8770,1387,0,223046,107138
Heap Sort,aleatorio,8780,1376,0,223386,107303
Heap Sort,aleatorio,8790,1387,0,223622,107416
Heap Sort,aleatorio,8800,1574,0,224038,107619
Heap Sort,aleatorio,8810,1376,0,224296,107743
Heap Sort,aleatorio,8820,1383,0,224562,107871
Heap Sort,aleatorio,8830,1385,0,224974,108072
Heap Sort,aleatorio,8840,1392,0,225162,108161
Heap Sort,aleatorio,8850,1400,0,225608,108379
Heap Sort,aleatorio,8860,1524,0,225796,108468
Heap Sort,aleatorio,8870,1418,0,226226,108678
Heap Sort,aleatorio,8880,1481,0,226392,108756
Heap Sort,aleatorio,8890,1395,0,226640,108875
Heap Sort,aleatorio,8900,1511,0,226970,109035
Heap Sort,aleatorio,8910,1403,0,227208,109149
Heap Sort,aleatorio,8920,1804,0,227512,109296
Heap Sort,aleatorio,8930,1405,0,227778,109424
Heap Sort,aleatorio,8940,1793,0,228180,109620
Heap Sort,aleatorio,8950,1415,0,228356,109703
Heap Sort,aleatorio,8960,1406,0,228758,109899
Heap Sort,aleatorio,8970,1418,0,228958,109994
Heap Sort,aleatorio,8980,1561,0,229324,110172
Heap Sort,aleatorio,8990,1766,0,229454,110232
Heap Sort,aleatorio,9000,1412,0,229868,110434
Heap Sort,aleatorio,9010,1731,0,230080,110535
Heap Sort,aleatorio,9020,1637,0,230352,110666
Heap Sort,aleatorio,9030,1630,0,230798,110884
Heap Sort,aleatorio,9040,1424,0,230820,110890
Heap Sort,aleatorio,9050,1903,0,231324,111137
Heap Sort,aleatorio,9060,1422,0,231502,111221
Heap Sort,aleatorio,9070,1501,0,231810,111370
Heap Sort,aleatorio,9080,1434,0,232090,111505
Heap Sort,aleatorio,9090,1831,0,232378,111644
Heap Sort,aleatorio,9100,1491,0,232670,111785
Heap Sort,aleatorio,9110,1517,0,233000,111945
Heap Sort,aleatorio,9120,1450,0,233310,112095
Heap Sort,aleatorio,9130,1442,0,233386,112128
Heap Sort,aleatorio,9140,1438,0,233736,112298
Heap Sort,aleatorio,9150,1446,0,234242,112546
Heap Sort,aleatorio,9160,1447,0,234308,112574
Heap Sort,aleatorio,9170,1445,0,234566,112698
Heap Sort,aleatorio,9180,1449,0,234976,112898
Heap Sort,aleatorio,9190,1875,0,235314,113062
Heap Sort,aleatorio,9200,1458,0,235506,113153
Heap Sort,aleatorio,9210,1458,0,235876,113333
Heap Sort,aleatorio,9220,1449,0,235988,113384
Heap Sort,aleatorio,9230,1459,0,236384,113577
Heap Sort,aleatorio,9240,1679,0,236524,113642
Heap Sort,aleatorio,9250,1461,0,237218,113984
Heap Sort,aleatorio,9260,1472,0,237308,114024
Heap Sort,aleatorio,9270,1895,0,237608,114169
Heap Sort,aleatorio,9280,1473,0,237864,114292
Heap Sort,aleatorio,9290,1913,0,238112,114411
Heap Sort,aleatorio,9300,1466,0,238444,114572
Heap Sort,aleatorio,9310,1510,0,238702,114696
Heap Sort,aleatorio,9320,1480,0,238970,114825
Heap Sort,aleatorio,9330,1833,0,239268,114969
Heap Sort,aleatorio,9340,1478,0,239742,115201
Heap Sort,aleatorio,9350,1472,0,239886,115268
Heap Sort,aleatorio,9360,1934,0,240190,115415
Heap Sort,aleatorio,9370,1482,0,240370,115500
Heap Sort,aleatorio,9380,1478,0,240682,115651
Heap Sort,aleatorio,9390,1502,0,240912,115761
Heap Sort,aleatorio,9400,1488,0,241342,115971
Heap Sort,aleatorio,9410,1484,0,241612,116101
Heap Sort,aleatorio,9420,2040,0,241802,116191
Heap Sort,aleatorio,9430,1655,0,242214,116392
Heap Sort,aleatorio,9440,1489,0,242486,116523
Heap Sort,aleatorio,9450,2168,0,242614,116582
Heap Sort,aleatorio,9460,1498,0,242948,116744
Heap Sort,aleatorio,9470,1565,0,243154,116842
Heap Sort,aleatorio,9480,1497,0,243474,116997
Heap Sort,aleatorio,9490,1505,0,243938,117224
Heap Sort,aleatorio,9500,1502,0,244010,117255
Heap Sort,aleatorio,9510,1964,0,244460,117475
Heap Sort,aleatorio,9520,1513,0,244736,117608
Heap Sort,aleatorio,9530,1505,0,245072,117771
Heap Sort,aleatorio,9540,1603,0,245210,117835
Heap Sort,aleatorio,9550,1925,0,245658,118054
Heap Sort,aleatorio,9560,1570,0,245874,118157
Heap Sort,aleatorio,9570,1549,0,246360,118395
Heap Sort,aleatorio,9580,1541,0,246372,118396
Heap Sort,aleatorio,9590,1553,0,246742,118576
Heap Sort,aleatorio,9600,1527,0,247090,118745
Heap Sort,aleatorio,9610,1537,0,247412,118901
Heap Sort,aleatorio,9620,1537,0,247506,118943
Heap Sort,aleatorio,9630,1543,0,247856,119113
Heap Sort,aleatorio,9640,1541,0,248156,119258
Heap Sort,aleatorio,9650,1528,0,248412,119381
Heap Sort,aleatorio,9660,1529,0,248668,119504
Heap Sort,aleatorio,9670,1550,0,249096,119713
Heap Sort,aleatorio,9680,1595,0,249372,119846
Heap Sort,aleatorio,9690,2181,0,249590,119950
Heap Sort,aleatorio,9700,1549,0,249936,120118
Heap Sort,aleatorio,9710,1541,0,250222,120256
Heap Sort,aleatorio,9720,1630,0,250430,120355
Heap Sort,aleatorio,9730,1548,0,250906,120588
Heap Sort,aleatorio,9740,1630,0,250892,120576
Heap Sort,aleatorio,9750,1544,0,251366,120808
Heap Sort,aleatorio,9760,1596,0,251606,120923
Heap Sort,aleatorio,9770,1554,0,251994,121112
Heap Sort,aleatorio,9780,1570,0,252164,121192
Heap Sort,aleatorio,9790,1547,0,252548,121379
Heap Sort,aleatorio,9800,1553,1,252668,121434
Heap Sort,aleatorio,9810,2086,0,253236,121713
Heap Sort,aleatorio,9820,1558,0,253324,121752
Heap Sort,aleatorio,9830,2058,0,253736,121953
Heap Sort,aleatorio,9840,2157,0,253990,122075
Heap Sort,aleatorio,9850,1596,0,254318,122234
Heap Sort,aleatorio,9860,1566,0,254542,122341
Heap Sort,aleatorio,9870,1649,0,254860,122495
Heap Sort,aleatorio,9880,1598,0,255164,122642
Heap Sort,aleatorio,9890,1647,0,255348,122729
Heap Sort,aleatorio,9900,1578,0,255760,122930
Heap Sort,aleatorio,9910,1629,0,256020,123055
Heap Sort,aleatorio,9920,1598,0,256352,123216
Heap Sort,aleatorio,9930,1577,0,256640,123355
Heap Sort,aleatorio,9940,1580,0,256864,123462
Heap Sort,aleatorio,9950,1581,0,257150,123600
Heap Sort,aleatorio,9960,1591,0,257440,123740
Heap Sort,aleatorio,9970,1694,0,257642,123836
Heap Sort,aleatorio,9980,1584,0,257964,123992
Heap Sort,aleatorio,9990,1585,0,258306,124158
Heap Sort,aleatorio,10000,2122,0,258614,124307
Heap Sort,ordem-crescente,10,1,0,64,27
Heap Sort,ordem-crescente,20,1,0,170,75
Heap Sort,ordem-crescente,30,2,0,288,129
Heap Sort,ordem-crescente,40,4,0,430,195
Heap Sort,ordem-crescente,50,4,0,576,263
Heap Sort,ordem-crescente,60,5,0,722,331
Heap Sort,ordem-crescente,70,6,0,872,401
Heap Sort,ordem-crescente,80,7,0,1042,481
Heap Sort,ordem-crescente,90,8,0,1196,553
Heap Sort,ordem-crescente,100,9,0,1372,636
Heap Sort,ordem-crescente,110,9,0,1534,712
Heap Sort,ordem-crescente,120,10,0,1704,792
Heap Sort,ordem-crescente,130,11,0,1850,860
Heap Sort,ordem-crescente,140,12,0,2056,958
Heap Sort,ordem-crescente,150,13,0,2234,1042
Heap Sort,ordem-crescente,160,14,0,2424,1132
Heap Sort,ordem-crescente,170,15,0,2600,1215
Heap Sort,ordem-crescente,180,19,0,2786,1303
Heap Sort,ordem-crescente,190,17,0,2964,1387
Heap Sort,ordem-crescente,200,24,0,3158,1479
Heap Sort,ordem-crescente,210,19,0,3338,1564
Heap Sort,ordem-crescente,220,21,0,3526,1653
Heap Sort,ordem-crescente,230,20,0,3708,1739
Heap Sort,ordem-crescente,240,21,0,3882,1821
Heap Sort,ordem-crescente,250,23,0,4072,1911
Heap Sort,ordem-crescente,260,24,0,4262,2001
Heap Sort,ordem-crescente,270,24,0,4454,2092
Heap Sort,ordem-crescente,280,27,0,4668,2194
Heap Sort,ordem-crescente,290,28,0,4850,2280
Heap Sort,ordem-crescente,300,28,0,5068,2384
Heap Sort,ordem-crescente,310,30,0,5282,2486
Heap Sort,ordem-crescente,320,42,0,5488,2584
Heap Sort,ordem-crescente,330,31,0,5674,2672
Heap Sort,ordem-crescente,340,31,0,5896,2778
Heap Sort,ordem-crescente,350,33,0,6114,2882
Heap Sort,ordem-crescente,360,35,0,6316,2978
Heap Sort,ordem-crescente,370,35,0,6510,3070
Heap Sort,ordem-crescente,380,36,0,6724,3172
Heap Sort,ordem-crescente,390,38,0,6914,3262
Heap Sort,ordem-crescente,400,39,0,7126,3363
Heap Sort,ordem-crescente,410,40,0,7328,3459
Heap Sort,ordem-crescente,420,40,0,7522,3551
Heap Sort,ordem-crescente,430,42,0,7728,3649
Heap Sort,ordem-crescente,440,42,0,7926,3743
Heap Sort,ordem-crescente,450,57,0,8096,3823
Heap Sort,ordem-crescente,460,44,0,8330,3935
Heap Sort,ordem-crescente,470,45,0,8520,4025
Heap Sort,ordem-crescente,480,47,0,8738,4129
Heap Sort,ordem-crescente,490,47,0,8960,4235
Heap Sort,ordem-crescente,500,49,0,9182,4341
Heap Sort,ordem-crescente,510,65,0,9386,4438
Heap Sort,ordem-crescente,520,50,0,9600,4540
Heap Sort,ordem-crescente,530,51,0,9810,4640
Heap Sort,ordem-crescente,540,54,0,10060,4760
Heap Sort,ordem-crescente,550,55,0,10278,4864
Heap Sort,ordem-crescente,560,69,0,10488,4964
Heap Sort,ordem-crescente,570,56,0,10714,5072
Heap Sort,ordem-crescente,580,58,0,10912,5166
Heap Sort,ordem-crescente,590,63,0,11166,5288
Heap Sort,ordem-crescente,600,79,0,11412,5406
Heap Sort,ordem-crescente,610,61,0,11582,5486
Heap Sort,ordem-crescente,620,63,0,11808,5594
Heap Sort,ordem-crescente,630,63,0,12070,5720
Heap Sort,ordem-crescente,640,64,0,12288,5824
Heap Sort,ordem-crescente,650,67,0,12510,5930
Heap Sort,ordem-crescente,660,92,0,12748,6044
Heap Sort,ordem-crescente,670,66,0,12974,6152
Heap Sort,ordem-crescente,680,70,0,13184,6252
Heap Sort,ordem-crescente,690,73,0,13408,6359
Heap Sort,ordem-crescente,700,70,0,13622,6461
Heap Sort,ordem-crescente,710,71,0,13866,6578
Heap Sort,ordem-crescente,720,72,0,14078,6679
Heap Sort,ordem-crescente,730,106,0,14274,6772
Heap Sort,ordem-crescente,740,76,0,14556,6908
Heap Sort,ordem-crescente,750,77,0,14800,7025
Heap Sort,ordem-crescente,760,98,0,14938,7089
Heap Sort,ordem-crescente,770,77,0,15206,7218
Heap Sort,ordem-crescente,780,79,0,15428,7324
Heap Sort,ordem-crescente,790,81,0,15618,7414
Heap Sort,ordem-crescente,800,81,0,15882,7541
Heap Sort,ordem-crescente,810,83,0,16094,7642
Heap Sort,ordem-crescente,820,82,0,16312,7746
Heap Sort,ordem-crescente,830,85,0,16552,7861
Heap Sort,ordem-crescente,840,109,0,16820,7990
Heap Sort,ordem-crescente,850,87,0,17008,8079
Heap Sort,ordem-crescente,860,87,0,17194,8167
Heap Sort,ordem-crescente,870,88,0,17492,8311
Heap Sort,ordem-crescente,880,90,0,17700,8410
Heap Sort,ordem-crescente,890,92,0,17900,8505
Heap Sort,ordem-crescente,900,91,0,18114,8607
Heap Sort,ordem-crescente,910,93,0,18326,8708
Heap Sort,ordem-crescente,920,130,0,18604,8842
Heap Sort,ordem-crescente,930,114,0,18806,8938
Heap Sort,ordem-crescente,940,97,0,18994,9027
Heap Sort,ordem-crescente,950,99,0,19264,9157
Heap Sort,ordem-crescente,960,98,0,19496,9268
Heap Sort,ordem-crescente,970,105,0,19710,9370
Heap Sort,ordem-crescente,980,102,0,19916,9468
Heap Sort,ordem-crescente,990,101,0,20126,9568
Heap Sort,ordem-crescente,1000,103,0,20370,9685
Heap Sort,ordem-crescente,1010,106,0,20610,9800
Heap Sort,ordem-crescente,1020,106,0,20832,9906
Heap Sort,ordem-crescente,1030,108,0,21062,10016
Heap Sort,ordem-crescente,1040,108,0,21314,10137
Heap Sort,ordem-crescente,1050,109,0,21526,10238
Heap Sort,ordem-crescente,1060,109,0,21792,10366
Heap Sort,ordem-crescente,1070,110,0,22078,10504
Heap Sort,ordem-crescente,1080,111,0,22292,10606
Heap Sort,ordem-crescente,1090,113,0,22494,10702
Heap Sort,ordem-crescente,1100,114,0,22764,10832
Heap Sort,ordem-crescente,1110,166,0,23002,10946
Heap Sort,ordem-crescente,1120,117,0,23250,11065
Heap Sort,ordem-crescente,1130,118,0,23464,11167
Heap Sort,ordem-crescente,1140,155,0,23744,11302
Heap Sort,ordem-crescente,1150,163,0,23998,11424
Heap Sort,ordem-crescente,1160,122,0,24254,11547
Heap Sort,ordem-crescente,1170,122,0,24466,11648
Heap Sort,ordem-crescente,1180,135,0,24690,11755
Heap Sort,ordem-crescente,1190,179,0,24972,11891
Heap Sort,ordem-crescente,1200,125,0,25204,12002
Heap Sort,ordem-crescente,1210,129,0,25428,12109
Heap Sort,ordem-crescente,1220,189,0,25714,12247
Heap Sort,ordem-crescente,1230,129,0,25962,12366
Heap Sort,ordem-crescente,1240,129,0,26188,12474
Heap Sort,ordem-crescente,1250,131,0,26384,12567
Heap Sort,ordem-crescente,1260,133,0,26694,12717
Heap Sort,ordem-crescente,1270,135,0,26936,12833
Heap Sort,ordem-crescente,1280,134,0,27184,12952
Heap Sort,ordem-crescente,1290,135,0,27378,13044
Heap Sort,ordem-crescente,1300,136,0,27702,13201
Heap Sort,ordem-crescente,1310,143,0,27884,13287
Heap Sort,ordem-crescente,1320,139,0,28166,13423
Heap Sort,ordem-crescente,1330,189,0,28332,13501
Heap Sort,ordem-crescente,1340,212,0,28628,13644
Heap Sort,ordem-crescente,1350,142,0,28884,13767
Heap Sort,ordem-crescente,1360,143,0,29110,13875
Heap Sort,ordem-crescente,1370,159,0,29338,13984
Heap Sort,ordem-crescente,1380,151,0,29610,14115
Heap Sort,ordem-crescente,1390,151,0,29834,14222
Heap Sort,ordem-crescente,1400,148,0,30040,14320
Heap Sort,ordem-crescente,1410,184,0,30312,14451
Heap Sort,ordem-crescente,1420,150,0,30542,14561
Heap Sort,ordem-crescente,1430,220,0,30854,14712
Heap Sort,ordem-crescente,1440,152,0,31020,14790
Heap Sort,ordem-crescente,1450,172,0,31232,14891
Heap Sort,ordem-crescente,1460,156,0,31584,15062
Heap Sort,ordem-crescente,1470,157,0,31828,15179
Heap Sort,ordem-crescente,1480,158,0,32020,15270
Heap Sort,ordem-crescente,1490,160,0,32294,15402
Heap Sort,ordem-crescente,1500,164,0,32574,15537
Heap Sort,ordem-crescente,1510,161,0,32786,15638
Heap Sort,ordem-crescente,1520,164,0,33054,15767
Heap Sort,ordem-crescente,1530,224,0,33174,15822
Heap Sort,ordem-crescente,1540,164,0,33542,16001
Heap Sort,ordem-crescente,1550,166,0,33768,16109
Heap Sort,ordem-crescente,1560,167,0,34028,16234
Heap Sort,ordem-crescente,1570,169,0,34230,16330
Heap Sort,ordem-crescente,1580,229,0,34508,16464
Heap Sort,ordem-crescente,1590,169,0,34744,16577
Heap Sort,ordem-crescente,1600,171,0,35032,16716
Heap Sort,ordem-crescente,1610,176,0,35242,16816
Heap Sort,ordem-crescente,1620,174,0,35366,16873
Heap Sort,ordem-crescente,1630,178,0,35742,17056
Heap Sort,ordem-crescente,1640,175,0,35940,17150
Heap Sort,ordem-crescente,1650,263,0,36216,17283
Heap Sort,ordem-crescente,1660,214,0,36314,17327
Heap Sort,ordem-crescente,1670,180,0,36754,17542
Heap Sort,ordem-crescente,1680,181,0,36942,17631
Heap Sort,ordem-crescente,1690,257,0,37138,17724
Heap Sort,ordem-crescente,1700,184,0,37456,17878
Heap Sort,ordem-crescente,1710,184,0,37692,17991
Heap Sort,ordem-crescente,1720,184,0,37954,18117
Heap Sort,ordem-crescente,1730,186,0,38138,18204
Heap Sort,ordem-crescente,1740,187,0,38384,18322
Heap Sort,ordem-crescente,1750,190,0,38656,18453
Heap Sort,ordem-crescente,1760,271,0,38890,18565
Heap Sort,ordem-crescente,1770,194,0,39158,18694
Heap Sort,ordem-crescente,1780,192,0,39356,18788
Heap Sort,ordem-crescente,1790,198,0,39588,18899
Heap Sort,ordem-crescente,1800,197,0,39850,19025
Heap Sort,ordem-crescente,1810,220,0,40072,19131
Heap Sort,ordem-crescente,1820,198,0,40344,19262
Heap Sort,ordem-crescente,1830,199,0,40628,19399
Heap Sort,ordem-crescente,1840,282,0,40780,19470
Heap Sort,ordem-crescente,1850,200,0,41056,19603
Heap Sort,ordem-crescente,1860,201,0,41434,19787
Heap Sort,ordem-crescente,1870,301,0,41560,19845
Heap Sort,ordem-crescente,1880,204,0,41824,19972
Heap Sort,ordem-crescente,1890,205,0,42080,20095
Heap Sort,ordem-crescente,1900,205,0,42310,20205
Heap Sort,ordem-crescente,1910,206,0,42544,20317
Heap Sort,ordem-crescente,1920,220,0,42766,20423
Heap Sort,ordem-crescente,1930,210,0,43050,20560
Heap Sort,ordem-crescente,1940,212,0,43308,20684
Heap Sort,ordem-crescente,1950,338,0,43458,20754
Heap Sort,ordem-crescente,1960,213,0,43830,20935
Heap Sort,ordem-crescente,1970,217,0,43922,20976
Heap Sort,ordem-crescente,1980,216,0,44270,21145
Heap Sort,ordem-crescente,1990,216,0,44550,21280
Heap Sort,ordem-crescente,2000,217,0,44750,21375
Heap Sort,ordem-crescente,2010,221,0,45042,21516
Heap Sort,ordem-crescente,2020,223,0,45296,21638
Heap Sort,ordem-crescente,2030,220,0,45470,21720
Heap Sort,ordem-crescente,2040,220,0,45674,21817
Heap Sort,ordem-crescente,2050,222,0,45920,21935
Heap Sort,ordem-crescente,2060,293,0,46242,22091
Heap Sort,ordem-crescente,2070,227,0,46508,22219
Heap Sort,ordem-crescente,2080,229,0,46866,22393
Heap Sort,ordem-crescente,2090,230,0,47022,22466
Heap Sort,ordem-crescente,2100,234,0,47340,22620
Heap Sort,ordem-crescente,2110,233,0,47566,22728
Heap Sort,ordem-crescente,2120,231,0,47752,22816
Heap Sort,ordem-crescente,2130,231,0,48046,22958
Heap Sort,ordem-crescente,2140,236,0,48446,23153
Heap Sort,ordem-crescente,2150,235,0,48618,23234
Heap Sort,ordem-crescente,2160,239,0,49008,23424
Heap Sort,ordem-crescente,2170,242,0,49150,23490
Heap Sort,ordem-crescente,2180,243,0,49434,23627
Heap Sort,ordem-crescente,2190,240,0,49752,23781
Heap Sort,ordem-crescente,2200,245,0,49976,23888
Heap Sort,ordem-crescente,2210,243,0,50296,24043
Heap Sort,ordem-crescente,2220,245,0,50522,24151
Heap Sort,ordem-crescente,2230,245,0,50746,24258
Heap Sort,ordem-crescente,2240,251,0,51032,24396
Heap Sort,ordem-crescente,2250,247,0,51330,24540
Heap Sort,ordem-crescente,2260,248,0,51552,24646
Heap Sort,ordem-crescente,2270,250,0,51798,24764
