Algoritmo,Condição,Tamanho do vetor,Tempo de execução (microsec),Tempo de execução (sec),Comparações realizadas,Trocas realizadas
Insertion Sort,ordem-decrescente,7070,57828,0,24988125,24995194
Insertion Sort,ordem-decrescente,7080,56906,0,25058870,25065949
Insertion Sort,ordem-decrescente,7090,56707,0,25129714,25136803
Insertion Sort,ordem-decrescente,7100,57064,0,25200654,25207753
Insertion Sort,ordem-decrescente,7110,57352,0,25271696,25278805
Insertion Sort,ordem-decrescente,7120,58707,0,25342840,25349959
Insertion Sort,ordem-decrescente,7130,56796,0,25414084,25421213
Insertion Sort,ordem-decrescente,7140,57477,0,25485426,25492565
Insertion Sort,ordem-decrescente,7150,59612,0,25556870,25564019
Insertion Sort,ordem-decrescente,7160,59769,0,25628412,25635571
Insertion Sort,ordem-decrescente,7170,57847,0,25700055,25707224
Insertion Sort,ordem-decrescente,7180,58009,0,25771797,25778976
Insertion Sort,ordem-decrescente,7190,58552,0,25843638,25850827
Insertion Sort,ordem-decrescente,7200,60234,0,25915579,25922778
Insertion Sort,ordem-decrescente,7210,58952,0,25987622,25994831
Insertion Sort,ordem-decrescente,7220,60180,0,26059762,26066981
Insertion Sort,ordem-decrescente,7230,59163,0,26132006,26139235
Insertion Sort,ordem-decrescente,7240,58973,0,26204351,26211590
Insertion Sort,ordem-decrescente,7250,61555,0,26276793,26284042
Insertion Sort,ordem-decrescente,7260,59914,0,26349336,26356595
Insertion Sort,ordem-decrescente,7270,59977,0,26421979,26429248
Insertion Sort,ordem-decrescente,7280,59351,0,26494722,26502001
Insertion Sort,ordem-decrescente,7290,61555,0,26567564,26574853
Insertion Sort,ordem-decrescente,7300,66980,0,26640507,26647806
Insertion Sort,ordem-decrescente,7310,61291,0,26713549,26720858
Insertion Sort,ordem-decrescente,7320,60535,0,26786693,26794012
Insertion Sort,ordem-decrescente,7330,60853,0,26859935,26867264
Insertion Sort,ordem-decrescente,7340,61649,0,26933279,26940618
Insertion Sort,ordem-decrescente,7350,61265,0,27006719,27014068
Insertion Sort,ordem-decrescente,7360,62336,0,27080261,27087620
Insertion Sort,ordem-decrescente,7370,61169,0,27153904,27161273
Insertion Sort,ordem-decrescente,7380,61795,0,27227645,27235024
Insertion Sort,ordem-decrescente,7390,62418,0,27301488,27308877
Insertion Sort,ordem-decrescente,7400,62484,0,27375431,27382830
Insertion Sort,ordem-decrescente,7410,61804,0,27449474,27456883
Insertion Sort,ordem-decrescente,7420,65142,0,27523618,27531037
Insertion Sort,ordem-decrescente,7430,62699,0,27597863,27605292
Insertion Sort,ordem-decrescente,7440,63053,0,27672207,27679646
Insertion Sort,ordem-decrescente,7450,62689,1,27746650,27754099
Insertion Sort,ordem-decrescente,7460,63656,0,27821194,27828653
Insertion Sort,ordem-decrescente,7470,63048,0,27895838,27903307
Insertion Sort,ordem-decrescente,7480,63316,0,27970582,27978061
Insertion Sort,ordem-decrescente,7490,62914,0,28045424,28052913
Insertion Sort,ordem-decrescente,7500,63929,0,28120361,28127860
Insertion Sort,ordem-decrescente,7510,63368,0,28195401,28202910
Insertion Sort,ordem-decrescente,7520,70419,0,28270545,28278064
Insertion Sort,ordem-decrescente,7530,64155,0,28345789,28353318
Insertion Sort,ordem-decrescente,7540,63915,0,28421132,28428671
Insertion Sort,ordem-decrescente,7550,64532,0,28496574,28504123
Insertion Sort,ordem-decrescente,7560,64362,0,28572117,28579676
Insertion Sort,ordem-decrescente,7570,67444,0,28647760,28655329
Insertion Sort,ordem-decrescente,7580,64780,1,28723502,28731081
Insertion Sort,ordem-decrescente,7590,65733,0,28799345,28806934
Insertion Sort,ordem-decrescente,7600,67400,0,28875287,28882886
Insertion Sort,ordem-decrescente,7610,66284,0,28951329,28958938
Insertion Sort,ordem-decrescente,7620,65556,0,29027470,29035089
Insertion Sort,ordem-decrescente,7630,66275,0,29103714,29111343
Insertion Sort,ordem-decrescente,7640,65805,0,29180056,29187695
Insertion Sort,ordem-decrescente,7650,66328,0,29256499,29264148
Insertion Sort,ordem-decrescente,7660,67586,0,29333040,29340699
